time,open,high,low,close,volume
2021-02-01 20:00:00,1896.5,1902.99,1896.5,1902.99,1340
2021-02-01 19:00:00,1900.0,1900.0,1900.0,1900.0,193
2021-02-01 18:00:00,1897.0,1897.0,1897.0,1897.0,219
2021-02-01 17:00:00,1893.07,1893.5,1882.0,1883.05,17676
2021-02-01 16:00:00,1901.18,1901.94,1890.7201,1893.07,309177
2021-02-01 15:00:00,1904.22,1906.91,1897.645,1900.19,143686
2021-02-01 14:00:00,1904.835,1915.54,1898.1629,1903.73,199165
2021-02-01 13:00:00,1881.44,1907.8227,1880.8,1905.0,328115
2021-02-01 12:00:00,1856.49,1888.77,1853.3101,1880.585,255923
2021-02-01 11:00:00,1850.98,1872.94,1848.0,1856.01,267975
2021-02-01 10:00:00,1844.4,1865.22,1844.4,1851.62,320704
2021-02-01 09:00:00,1844.8399,1847.9,1844.0,1847.9,4507
2021-02-01 08:00:00,1846.82,1846.82,1846.82,1846.82,447
2021-02-01 07:00:00,1847.84,1847.84,1847.84,1847.84,1971
2021-02-01 06:00:00,1842.1,1842.1,1842.1,1842.1,131
2021-01-29 20:00:00,1823.21,1823.21,1823.21,1823.21,100
2021-01-29 19:00:00,1823.0,1823.0,1823.0,1823.0,141
2021-01-29 18:00:00,1824.5,1827.36,1822.5,1827.36,2216
2021-01-29 17:00:00,1827.36,1832.69,1823.01,1827.36,85492
2021-01-29 16:00:00,1830.3,1844.9,1824.1,1826.38,516800
2021-01-29 15:00:00,1819.5,1836.75,1819.5,1829.305,185927
2021-01-29 14:00:00,1803.115,1822.14,1801.5601,1818.5,196065
2021-01-29 13:00:00,1827.17,1829.69,1803.6,1803.94,229979
2021-01-29 12:00:00,1843.84,1847.535,1819.57,1827.09,209775
2021-01-29 11:00:00,1827.705,1844.9599,1822.4,1843.705,262996
2021-01-29 10:00:00,1837.7501,1840.43,1815.1401,1829.0,303101
2021-01-29 09:00:00,1842.4,1848.57,1825.0,1845.8,5618
2021-01-29 08:00:00,1837.0,1837.0,1830.15,1830.15,1560
2021-01-29 07:00:00,1835.03,1835.03,1835.02,1835.02,283
2021-01-28 20:00:00,1851.79,1851.79,1850.0,1850.01,469
2021-01-28 19:00:00,1847.03,1848.0,1847.03,1848.0,965
2021-01-28 18:00:00,1856.27,1857.27,1856.27,1857.27,633
2021-01-28 17:00:00,1853.2,1863.27,1849.0,1850.0,76189
2021-01-28 16:00:00,1868.3,1868.83,1850.31,1851.39,558178
2021-01-28 15:00:00,1882.62,1883.76,1862.63,1868.9075,228603
2021-01-28 14:00:00,1881.5325,1887.99,1877.83,1881.9042,248888
2021-01-28 13:00:00,1866.71,1879.8448,1863.25,1879.36,291700
2021-01-28 12:00:00,1855.96,1868.68,1855.14,1866.22,223785
2021-01-28 11:00:00,1853.88,1860.7875,1840.0,1852.8,343949
2021-01-28 10:00:00,1829.6,1865.89,1829.6,1854.68,464642
2021-01-28 09:00:00,1805.9492,1826.0,1802.0,1826.0,3455
2021-01-28 08:00:00,1805.0,1810.93,1803.0,1810.93,4275
2021-01-28 07:00:00,1803.21,1804.21,1802.0,1802.7,1687
2021-01-27 20:00:00,1812.09,1812.09,1806.33,1811.94,1172
2021-01-27 19:00:00,1815.0,1819.89,1803.31,1803.31,881
2021-01-27 18:00:00,1820.19,1823.36,1818.88,1818.88,1801
2021-01-27 17:00:00,1818.94,1820.0,1790.0,1818.92,101011
2021-01-27 16:00:00,1817.55,1823.77,1797.28,1818.98,940017
2021-01-27 15:00:00,1837.45,1843.0,1814.45,1817.6,368247
2021-01-27 14:00:00,1838.05,1847.3,1835.03,1838.49,217683
2021-01-27 13:00:00,1819.75,1848.12,1816.5552,1838.9199,494916
2021-01-27 12:00:00,1852.19,1852.19,1818.53,1820.49,482950
2021-01-27 11:00:00,1838.8199,1860.46,1836.45,1852.76,580456
2021-01-27 10:00:00,1883.5,1885.0,1812.18,1842.68,648532
2021-01-27 09:00:00,1887.0,1890.96,1878.6,1890.96,13090
2021-01-27 08:00:00,1900.18,1902.97,1887.25,1887.25,3994
2021-01-27 07:00:00,1912.73,1912.73,1905.0,1905.0,1825
2021-01-27 06:00:00,1919.0,1919.0,1919.0,1919.0,100
2021-01-26 20:00:00,1921.89,1922.7,1921.89,1922.7,250
2021-01-26 17:00:00,1907.95,1927.91,1907.95,1922.6,45953
2021-01-26 16:00:00,1908.14,1914.99,1904.785,1907.86,316834
2021-01-26 15:00:00,1910.428,1915.46,1902.01,1908.93,193834
2021-01-26 14:00:00,1903.8075,1915.75,1900.79,1910.27,128084
2021-01-26 13:00:00,1896.16,1909.38,1895.68,1903.13,203545
2021-01-26 12:00:00,1905.91,1908.25,1895.08,1895.08,148765
2021-01-26 11:00:00,1890.1,1914.9699,1887.16,1905.29,238228
2021-01-26 10:00:00,1887.47,1897.7,1876.13,1889.23,166595
2021-01-26 09:00:00,1888.0,1888.81,1888.0,1888.81,308
2021-01-26 08:00:00,1889.03,1889.03,1889.03,1889.03,206
2021-01-25 19:00:00,1885.0,1885.0,1885.0,1885.0,600
2021-01-25 18:00:00,1885.0,1885.0,1883.34,1883.34,557
2021-01-25 17:00:00,1894.28,1895.58,1876.22,1884.5,126161
2021-01-25 16:00:00,1875.28,1898.175,1871.97,1894.28,436015
2021-01-25 15:00:00,1869.58,1879.18,1867.36,1876.0,140069
2021-01-25 14:00:00,1878.305,1879.49,1863.62,1869.51,178982
2021-01-25 13:00:00,1877.38,1879.99,1862.65,1878.2025,233051
2021-01-25 12:00:00,1871.15,1889.56,1859.16,1877.33,431814
2021-01-25 11:00:00,1907.56,1911.09,1872.11,1872.57,430906
2021-01-25 10:00:00,1915.0,1921.82,1906.34,1907.765,331830
2021-01-25 09:00:00,1915.0,1926.52,1887.83,1915.0,11413
2021-01-25 08:00:00,1912.31,1921.0,1912.0,1921.0,3236
2021-01-25 07:00:00,1914.8,1918.42,1914.8,1915.41,1461
2021-01-25 06:00:00,1914.8,1914.8,1914.8,1914.8,107
2021-01-25 05:00:00,1909.01,1916.16,1909.01,1913.0,1484
2021-01-22 20:00:00,1893.21,1893.21,1893.21,1893.21,331
2021-01-22 18:00:00,1894.5,1895.38,1894.5,1894.55,1132
2021-01-22 17:00:00,1892.56,1894.3,1892.2761,1894.0,29183
2021-01-22 16:00:00,1900.6679,1901.28,1891.2,1892.16,362052
2021-01-22 15:00:00,1900.44,1902.11,1896.64,1900.35,127467
2021-01-22 14:00:00,1897.815,1902.51,1893.295,1900.22,155435
2021-01-22 13:00:00,1898.36,1904.39,1895.57,1898.61,161567
2021-01-22 12:00:00,1893.99,1903.61,1892.6818,1897.69,179553
2021-01-22 11:00:00,1896.585,1903.47,1890.905,1895.53,211684
2021-01-22 10:00:00,1876.09,1902.345,1876.09,1897.63,239127
2021-01-22 09:00:00,1871.56,1877.06,1871.0,1873.4,4153
2021-01-22 08:00:00,1870.0,1874.0,1870.0,1874.0,696
2021-01-21 20:00:00,1879.0,1879.0,1879.0,1879.0,199
2021-01-21 18:00:00,1889.99,1889.99,1889.99,1889.99,110
2021-01-21 17:00:00,1884.15,1884.15,1883.0,1883.0,103048
2021-01-21 16:00:00,1901.0493,1901.0493,1880.0,1885.5,381427
2021-01-21 15:00:00,1880.49,1902.56,1880.49,1900.6363,247129
2021-01-21 14:00:00,1901.95,1903.475,1879.41,1880.46,393401
2021-01-21 13:00:00,1909.58,1910.79,1897.2,1901.78,226379
2021-01-21 12:00:00,1912.7793,1913.74,1900.0,1908.93,250752
2021-01-21 11:00:00,1926.46,1932.08,1907.27,1913.01,414633
2021-01-21 10:00:00,1883.0301,1928.59,1883.0301,1926.87,661472
2021-01-21 09:00:00,1898.0,1900.0,1878.87,1884.98,8667
2021-01-21 08:00:00,1897.51,1898.0,1896.23,1897.89,963
2021-01-21 07:00:00,1897.73,1897.73,1895.6,1895.6,250
2021-01-21 05:00:00,1897.79,1899.92,1897.7,1899.0,1147
2021-01-20 19:00:00,1884.21,1884.21,1884.21,1884.21,402
2021-01-20 18:00:00,1883.01,1887.49,1883.01,1887.49,1043
2021-01-20 17:00:00,1880.07,1885.95,1879.788,1884.05,27963
2021-01-20 16:00:00,1895.2606,1899.7234,1879.61,1880.06,510865
2021-01-20 15:00:00,1881.37,1898.88,1876.86,1895.29,284559
2021-01-20 14:00:00,1877.405,1892.01,1874.4995,1881.33,335784
2021-01-20 13:00:00,1871.99,1881.145,1860.12,1876.56,269157
2021-01-20 12:00:00,1862.33,1879.49,1861.44,1871.292,338823
2021-01-20 11:00:00,1830.15,1867.73,1830.15,1862.33,499546
2021-01-20 10:00:00,1818.21,1853.0,1817.05,1829.48,628305
2021-01-20 09:00:00,1802.5,1819.0,1780.01,1817.0,18543
2021-01-20 08:00:00,1805.0,1805.04,1802.31,1805.0,5506
2021-01-20 07:00:00,1803.14,1803.14,1803.14,1803.14,100
2021-01-19 20:00:00,1794.0,1799.0,1794.0,1799.0,618
2021-01-19 19:00:00,1798.89,1800.0,1798.89,1800.0,1702
2021-01-19 17:00:00,1784.47,1802.0,1784.2023,1798.0,138863
2021-01-19 16:00:00,1789.585,1794.54,1782.68,1784.38,330137
2021-01-19 15:00:00,1797.88,1801.075,1785.44,1789.97,201283
2021-01-19 14:00:00,1783.76,1803.84,1781.855,1797.53,268992
2021-01-19 13:00:00,1748.88,1785.772,1748.05,1784.1689,346643
2021-01-19 12:00:00,1739.93,1750.13,1732.83,1749.16,159009
2021-01-19 11:00:00,1741.46,1749.34,1736.659,1740.6943,150648
2021-01-19 10:00:00,1741.2,1757.045,1735.87,1740.0,238155
2021-01-19 09:00:00,1723.31,1737.44,1723.31,1737.44,1247
2021-01-19 08:00:00,1741.0,1741.0,1740.0,1740.0,883
2021-01-15 20:00:00,1725.0,1725.0,1720.01,1720.01,583
2021-01-15 19:00:00,1721.93,1721.93,1720.0,1720.0,1302
2021-01-15 17:00:00,1727.62,1732.3,1726.0,1727.3609,47523
2021-01-15 16:00:00,1738.37,1740.995,1726.0401,1727.62,269928
2021-01-15 15:00:00,1743.56,1745.0,1737.85,1737.85,100245
2021-01-15 14:00:00,1734.72,1745.0,1731.92,1743.555,161760
2021-01-15 13:00:00,1729.6906,1738.0,1728.54,1734.58,95449
2021-01-15 12:00:00,1723.19,1734.44,1711.71,1729.785,242892
2021-01-15 11:00:00,1738.08,1738.96,1720.0,1722.93,207001
2021-01-15 10:00:00,1730.15,1747.62,1729.02,1738.08,222532
2021-01-15 08:00:00,1728.36,1730.0,1728.36,1730.0,685
2021-01-14 19:00:00,1732.66,1732.66,1732.01,1732.01,302
2021-01-14 18:00:00,1732.12,1735.0,1732.12,1735.0,322
2021-01-14 17:00:00,1730.92,1734.22,1730.92,1730.92,96962
2021-01-14 16:00:00,1740.31,1740.44,1728.2,1731.6,357006
2021-01-14 15:00:00,1740.85,1742.7887,1735.555,1739.19,87946
2021-01-14 14:00:00,1738.01,1744.2699,1736.84,1740.66,113842
2021-01-14 13:00:00,1738.855,1739.63,1726.07,1738.4875,158117
2021-01-14 12:00:00,1755.73,1756.6,1739.4882,1739.4882,133952
2021-01-14 11:00:00,1761.43,1767.5499,1751.6,1756.4,179734
2021-01-14 10:00:00,1745.0,1762.12,1743.47,1761.8,182917
2021-01-14 09:00:00,1742.0,1742.0,1742.0,1742.0,502
2021-01-13 17:00:00,1747.25,1747.73,1738.9012,1738.9012,41448
2021-01-13 16:00:00,1744.34,1751.485,1737.84,1747.4,226062
2021-01-13 15:00:00,1748.56,1751.94,1743.21,1743.435,109769
2021-01-13 14:00:00,1748.78,1752.07,1746.79,1747.87,71041
2021-01-13 13:00:00,1749.905,1753.46,1742.94,1749.37,95232
2021-01-13 12:00:00,1753.55,1755.9,1747.3667,1749.26,131482
2021-01-13 11:00:00,1738.91,1756.39,1737.021,1754.08,145927
2021-01-13 10:00:00,1729.8,1746.37,1727.32,1738.28,150299
2021-01-13 09:00:00,1738.41,1738.41,1732.63,1733.0,779
2021-01-12 18:00:00,1736.0101,1736.0101,1736.0101,1736.0101,231
2021-01-12 17:00:00,1737.43,1737.6906,1724.105,1737.6906,16082
2021-01-12 16:00:00,1734.91,1741.25,1732.23,1737.67,249345
2021-01-12 15:00:00,1738.95,1742.19,1730.99,1734.14,206982
2021-01-12 14:00:00,1730.515,1743.58,1728.27,1739.04,194362
2021-01-12 13:00:00,1734.54,1734.91,1716.375,1730.0,184430
2021-01-12 12:00:00,1746.66,1749.49,1731.0,1734.4,134913
2021-01-12 11:00:00,1745.56,1752.48,1741.032,1746.34,161803
2021-01-12 10:00:00,1754.0,1767.9,1741.27,1744.98,182967
2021-01-12 09:00:00,1758.0,1758.04,1757.5,1757.5,3044
2021-01-12 08:00:00,1759.5,1759.6,1759.5,1759.6,368
2021-01-11 20:00:00,1756.51,1756.51,1756.51,1756.51,105
2021-01-11 19:00:00,1757.69,1757.69,1757.69,1757.69,250
2021-01-11 17:00:00,1756.29,1759.67,1756.29,1759.67,238079
2021-01-11 16:00:00,1762.51,1763.94,1752.14,1756.28,368527
2021-01-11 15:00:00,1766.38,1766.38,1756.49,1762.565,125912
2021-01-11 14:00:00,1777.0,1777.0,1766.0,1766.8,84804
2021-01-11 13:00:00,1773.31,1778.14,1769.11,1776.29,86773
2021-01-11 12:00:00,1769.11,1772.985,1764.14,1772.3901,118230
2021-01-11 11:00:00,1777.505,1784.38,1767.3,1769.03,185439
2021-01-11 10:00:00,1780.0,1783.19,1763.65,1777.563,206629
2021-01-11 09:00:00,1785.5155,1785.5155,1779.0,1782.0,5354
2021-01-08 20:00:00,1798.52,1798.61,1798.52,1798.61,284
2021-01-08 18:00:00,1799.0,1801.0,1799.0,1801.0,1129
2021-01-08 17:00:00,1797.83,1801.0,1797.5603,1800.6,87140
2021-01-08 16:00:00,1788.1801,1799.355,1785.55,1798.0,461046
2021-01-08 15:00:00,1781.54,1790.54,1781.13,1788.55,152740
2021-01-08 14:00:00,1775.92,1781.87,1770.79,1780.78,135626
2021-01-08 13:00:00,1772.99,1780.12,1771.0,1776.39,143358
2021-01-08 12:00:00,1775.1,1777.675,1766.1269,1773.55,120607
2021-01-08 11:00:00,1777.11,1778.74,1761.22,1775.26,189609
2021-01-08 10:00:00,1776.0,1790.07,1770.5662,1776.47,274853
2021-01-08 09:00:00,1772.0,1776.47,1772.0,1774.0,1123
2021-01-07 20:00:00,1774.34,1774.34,1774.34,1774.34,153
2021-01-07 19:00:00,1774.34,1774.34,1774.34,1774.34,1131
2021-01-07 17:00:00,1774.34,1775.9,1773.9851,1775.25,49175
2021-01-07 16:00:00,1760.64,1777.82,1760.325,1775.18,490688
2021-01-07 15:00:00,1766.61,1767.13,1758.8,1760.83,145417
2021-01-07 14:00:00,1768.33,1774.0,1764.24,1766.72,130979
2021-01-07 13:00:00,1762.94,1768.63,1759.55,1767.74,284818
2021-01-07 12:00:00,1762.7,1766.45,1752.7,1761.65,189992
2021-01-07 11:00:00,1767.0,1771.5,1756.65,1763.05,266741
2021-01-07 10:00:00,1732.55,1766.58,1726.76,1766.58,338936
2021-01-07 08:00:00,1736.5,1736.5,1735.99,1736.0,1929
